"loan_id","loan_status","num_borrowers","gender_ratio","borrower_picture","desc_language","sector","activity","loan_amount","funded_amount","basket_amount","paid_amount","currency_exchange_loss_amount","disbursal_currency","posted_date","funded_date","paid_date","planned_expiration_date","delinquent","video","country_code","journal_entries","bulk_entries","partner_id","partner_status","num_lenders","partner_rating","due_diligence_type","partner_start_date","delinquency_rate","default_rate","total_amount_raised","partner_loans_posted","lender_country_code","lender_occupation","lender_loan_count","lender_inviter","lender_invitee_count","lender_member_since","lender_teams_count"
356471,"paid",1,1,0,"fr","Services","Beauty Salon",850,850,0,850,0,"XOF",4352.333495,4371.773148,4579.433113,10000,"FALSE","TRUE","TG",3,0,111,"active",33,3.5,"Full",2989.125081,2.217472569,0.052794946,3516900,4704,"CA","sales",327,"FALSE",0,2546.2411,2
76508,"paid",1,0,0,"en","Agriculture","Cattle",1200,1200,0,1200,0,"AZN",3257.334109,3281.677523,3726.443183,10000,"FALSE","TRUE","AZ",1,0,30,"active",34,2.5,"Full",2534.75647,0,0.057006934,3653275,2349,NaN,NaN,NaN,"FALSE",NaN,NaN,0
180950,"defaulted",1,1,0,"en","Services","Beauty Salon",225,225,0,0,0,"TZS",3744.437523,3744.659167,NaN,10000,"TRUE","TRUE","TZ",1,0,90,"closed",5,0,"Full",2877.746574,0,12.57059144,1184825,3579,"US","educat",68,"FALSE",10,3335.016817,1
439979,"expired",1,1,0,"en","Retail","Home Products Sales",575,400,0,0,0,"JOD",4567.125104,NaN,NaN,4597.125104,"FALSE","TRUE","JO",0,0,174,"active",11,4,"Full",3988.743183,4.551301626,1.809326444,1363000,1463,NaN,"other",6267,"FALSE",0,3591.448287,35
416679,"paid",15,1,0,"en","Food","Food Production/Sales",4075,4075,0,4075,0,"TZS",4497.326435,4499.893785,4644.363241,4527.326435,"FALSE","TRUE","TZ",1,0,87,"active",50,3,"Full",2867.888935,0.87069238,0.103599804,5284850,1668,NaN,NaN,NaN,"FALSE",NaN,NaN,0
431634,"paid",1,0,0,"en","Clothing","Used Shoes",250,250,0,250,0,"PHP",4532.291771,4537.724398,4732.587407,4562.291771,"FALSE","TRUE","PH",0,0,136,"active",10,3,"Full",3427.597315,0,0,2553300,8909,"US","other",1191,"FALSE",0,3641.167847,1
294965,"paid",1,1,0,"es","Retail","Retail",300,300,0,300,0,"COP",4139.736134,4140.724664,4336.428218,10000,"FALSE","TRUE","CO",4,0,154,"active",8,3,"Full",3640.340451,3.966905306,0.054293908,2330325,3118,"US","market",14,"FALSE",1,3022.194907,0
159497,"paid",1,1,0,"es","Retail","Cosmetics Sales",500,500,0,500,0,"USD",3632.646007,3647.915162,3940.415313,10000,"FALSE","TRUE","BO",0,0,110,"active",20,3.5,"Full",2991.166736,2.109493248,0.283856898,4428025,4220,"US","other",143,"FALSE",0,3239.088623,1
401904,"paid",10,0.8,0,"es","Food","Food Market",2850,2850,0,2850,0,"MXN",4459.083368,4462.459468,4611.364468,4489.083368,"FALSE","TRUE","MX",1,0,130,"active",50,3.5,"Full",3459.958391,2.184850884,0.298544914,5366125,2863,NaN,"other",1,"FALSE",0,4460.937083,2
49916,"paid",1,0,0,"en","Agriculture","Agriculture",875,875,0,875,0,"AFN",3066.722338,3066.943854,3848.390023,10000,"FALSE","TRUE","AF",3,0,34,"closed",27,0,"Full",2574.910868,0,6.830167882,1885250,2915,"US","other",214,"FALSE",0,2664.689931,0
368351,"paid",1,1,0,"en","Food","Food",450,450,0,450,0,"SDG",4359.687616,4366.916111,4526.336921,10000,"FALSE","TRUE","QS",0,0,107,"closed",13,0,"Full",2982.708461,0,0.013295896,1736250,5008,"AU","student",122,"FALSE",0,3572.959317,1
338356,"paid",3,0.666666667,0,"en","Food","Food Market",675,675,0,675,0,"SLL",4310.840324,4315.147847,4653.354375,10000,"FALSE","TRUE","SL",0,0,57,"active",25,3,"Full",2698.035162,1.226731038,0.213723403,3195725,3739,"US","consultant",294,"FALSE",3,2816.893553,1
507073,"in_repayment",1,1,0,"en","Manufacturing","Furniture Making",2875,2875,0,1439.95,0,"MNT",4731.076458,4732.775058,NaN,4761.076458,"FALSE","TRUE","MN",0,0,116,"active",6,5,"Full",3296.277859,0.096938366,0.152454689,7185200,5400,"US","director",3,"FALSE",0,2657.096215,0
547454,"in_repayment",1,1,0,"en","Agriculture","Pigs",575,575,0,161,0,"PHP",4852.236134,4855.916968,NaN,4882.236134,"FALSE","TRUE","PH",0,0,145,"active",20,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,"NO","student",2313,"FALSE",0,3719.001273,1
111381,"paid",1,0,0,"es","Construction","Construction",1200,1200,0,1200,0,"NIO",3439.291968,3460.092095,4152.415336,10000,"FALSE","TRUE","NI",0,0,98,"active",40,2.5,"Full",2907.322963,2.364710043,0.096129279,4258200,7087,"US","student",197,"FALSE",4,2533.935914,0
333593,"paid",1,0,0,"es","Food","Food Stall",300,300,0,300,0,"COP",4272.791713,4276.647199,4610.40015,10000,"FALSE","TRUE","CO",0,0,154,"active",12,3,"Full",3640.340451,3.966905306,0.054293908,2330325,3118,"US","teach",28,"FALSE",0,3279.737303,0
60495,"paid",1,1,0,"id","Agriculture","Cattle",550,550,0,550,0,"IDR",3150.930729,3151.568345,3545.585197,10000,"FALSE","TRUE","ID",3,0,82,"active",18,2.5,"Full",2799.350741,0.00277522,0.108303894,1236525,1581,"US","financ",30,"FALSE",2,2814.8064,0
365066,"paid",1,0,0,"en","Agriculture","Farming",575,575,0,575,0,"PHP",4353.027836,4375.899433,4579.342384,10000,"FALSE","TRUE","PH",1,0,123,"active",19,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"US","other",232,"FALSE",0,4304.757454,1
95088,"paid",1,1,0,"en","Food","Food Market",175,175,0,175,0,"TZS",3362.048692,3362.066169,3855.328715,10000,"FALSE","TRUE","TZ",2,0,102,"closed",6,0,"Full",2912.889259,0,0,1392625,3360,"US","other",5,"FALSE",0,3362.034317,1
144848,"paid",13,0.846153846,0,"en","Food","Fruits & Vegetables",3050,3050,0,3050,0,"UGX",3576.569595,3577.1814,3757.406551,10000,"FALSE","TRUE","UG",0,0,84,"active",47,3,"Full",2808.638924,93.35345996,0.388753284,8096225,3668,"US","retire",547,"FALSE",0,2726.656991,1
490906,"in_repayment",1,0,0,"en","Retail","Retail",300,300,0,112.5,0,"PHP",4687.680579,4693.954329,NaN,4717.680579,"TRUE","TRUE","PH",0,0,128,"active",7,3,"Full",3335.209225,0.302681246,0,3162925,15572,"SG","teach",132,"FALSE",0,3329.546921,1
447306,"paid",1,0,0,"es","Agriculture","Agriculture",775,775,0,775,0,"PEN",4578.000058,4584.535359,4732.527778,4608.000046,"FALSE","TRUE","PE",1,0,139,"active",30,3.5,"Full",3583.243206,3.017566971,5.374554165,1760800,2891,"US","student",19,"FALSE",4,4138.59015,0
345396,"paid",1,1,0,"en","Food","Grocery Store",125,125,0,125,0,"PHP",4307.666782,4307.674606,4457.409664,10000,"FALSE","TRUE","PH",0,0,128,"active",2,3,"Full",3335.209225,0.302681246,0,3162925,15572,"US","other",651,"FALSE",4,2650.169005,2
308878,"paid",1,1,0,"es","Retail","General Store",600,600,0,600,0,"COP",4189.895868,4210.418877,4610.401076,10000,"FALSE","TRUE","CO",1,0,154,"active",24,3,"Full",3640.340451,3.966905306,0.054293908,2330325,3118,"US","professor",1061,"FALSE",1,2632.554225,0
414895,"paid",16,0.75,0,"es","Clothing","Clothing Sales",3100,3100,0,3100,0,"CLP",4497.625081,4500.627373,4610.395949,4527.625081,"FALSE","TRUE","CL",1,0,157,"active",50,3.5,"Full",3649.666875,1.084379519,0.147891601,2132675,806,NaN,NaN,NaN,"FALSE",NaN,NaN,0
29709,"paid",1,1,0,"es","Food","Food Market",175,175,0,175,0,"NIO",2917.920289,2917.949282,3053.382627,10000,"FALSE","TRUE","NI",1,0,74,"active",7,1.5,"Full",2838.160301,0.994930773,0.240636362,3249875,6782,"US","music",7,"FALSE",0,2917.933067,0
507800,"in_repayment",1,1,0,"es","Retail","Shoe Sales",1275,1275,0,381.75,0,"PYG",4732.229201,4741.94772,NaN,4762.229201,"FALSE","TRUE","PY",0,0,58,"active",45,4.5,"Full",2699.787315,0,0,13784525,8728,"SE","other",92,"FALSE",0,3620.452627,0
233165,"paid",15,0.666666667,0,"en","Food","Soft Drinks",2125,2125,0,2125,0,"TZS",3918.729259,3919.254421,4064.240498,10000,"FALSE","TRUE","TZ",2,0,87,"active",50,3,"Full",2867.888935,0.87069238,0.103599804,5284850,1668,"US","other",39,"FALSE",0,2635.699109,0
274293,"paid",1,1,0,"en","Food","Food Production/Sales",150,150,0,150,0,"PHP",4065.89588,4065.909688,4244.371991,10000,"FALSE","TRUE","PH",1,0,128,"active",5,3,"Full",3335.209225,0.302681246,0,3162925,15572,"NO","other",90,"FALSE",2,3323.70228,0
333948,"paid",1,1,0,"fr","Food","Cereals",1100,1100,0,1100,0,"XOF",4270.930602,4277.579259,4610.457801,10000,"FALSE","TRUE","TG",2,0,111,"active",40,3.5,"Full",2989.125081,2.217472569,0.052794946,3516900,4704,"US","other",58,"FALSE",5,3864.948368,1
45589,"paid",1,1,0,"en","Retail","Charcoal Sales",175,175,0,175,0,"TZS",3069.7225,3070.538356,3435.339201,10000,"FALSE","TRUE","TZ",0,0,102,"closed",6,0,"Full",2912.889259,0,0,1392625,3360,"JP","engineer",5,"FALSE",0,3070.532002,0
71213,"paid",1,1,0,"en","Food","Grocery Store",500,500,0,500,0,"USD",3219.701609,3219.891319,3818.377477,10000,"FALSE","TRUE","KH",0,0,9,"active",14,5,"Full",2314.66412,0.116379011,0.02387086,7897775,9990,"IE","other",9,"FALSE",0,3219.706563,0
485590,"in_repayment",1,1,0,"en","Agriculture","Livestock",1400,1400,0,234,0,"USD",4677.965301,4680.286019,NaN,4707.965301,"FALSE","TRUE","AM",0,0,169,"active",47,4,"Full",3797.652813,0.214823071,0.408546799,2427650,1100,"US","other",409,"FALSE",0,2895.716088,0
169586,"paid",1,1,0,"en","Retail","General Store",175,175,0,175,0,"PHP",3707.969954,3708.229468,3910.447662,10000,"FALSE","TRUE","PH",1,0,126,"active",3,3,"Full",3247.415266,0,0,3061775,9303,"US","other",115,"FALSE",0,3529.168113,1
445825,"in_repayment",1,0,0,"en","Agriculture","Agriculture",2950,2950,0,1353.79,0,"MNT",4571.611169,4600.228171,NaN,4601.611169,"FALSE","TRUE","MN",1,0,180,"active",50,3,"Full",4014.916817,0.200705115,0.103873741,537750,375,"NZ","other",8,"FALSE",0,3654.505012,1
395851,"paid",1,1,0,"en","Food","Grocery Store",1000,1000,0,1000,0,"USD",4437.444491,4437.531065,4822.593056,4467.444491,"FALSE","TRUE","KH",0,0,9,"active",26,5,"Full",2314.66412,0.116379011,0.02387086,7897775,9990,"US","other",25,"FALSE",0,4000.150868,0
476380,"in_repayment",6,1,0,"en","Construction","Construction Supplies",1600,1600,0,1023.23,0,"PKR",4655.861134,4673.710521,NaN,4685.861134,"FALSE","TRUE","PK",0,0,60,"active",50,3,"Full",2770.39934,0,0.137556492,6566025,6677,NaN,"other",45,"FALSE",0,4173.140116,0
175074,"paid",1,1,0,"en","Services","Tailoring",275,275,0,275,0,"KES",3719.88897,3719.96375,4457.421123,10000,"FALSE","TRUE","KE",0,0,24,"closed",10,0,"Full",2509.739479,0,0,361650,913,"US","manage",21,"FALSE",1,2974.898229,0
410377,"paid",1,1,0,"es","Clothing","Clothing Sales",925,925,0,925,0,"COP",4504.652801,4511.559016,4579.403391,4534.652801,"FALSE","TRUE","CO",0,0,177,"active",28,3.5,"Full",4002.90985,0,0,1954950,2563,NaN,"other",9,"FALSE",0,4504.956574,0
275189,"paid",1,1,0,"en","Personal Use","Personal Purchases",3000,3000,0,3000,0,"USD",4068.74309,4073.903553,4488.457176,10000,"FALSE","TRUE","PS",0,0,80,"active",12,4,"Full",3456.805613,0.099205418,0.385642029,3855050,2215,"CA","retire",68,"FALSE",1,3929.650833,1
427455,"in_repayment",1,0,0,"en","Housing","Personal Housing Expenses",1025,1025,0,177.24,0,"UGX",4521.680567,4551.682963,NaN,4551.680567,"FALSE","TRUE","UG",1,0,163,"active",36,3.5,"Full",3707.854317,6.399975644,1.393943978,3082050,4777,"US","other",9,"FALSE",0,4009.007847,0
225264,"paid",14,0.928571429,0,"en","Food","Food Production/Sales",2500,2500,0,2500,0,"UGX",3887.902836,3888.239155,4032.600197,10000,"FALSE","TRUE","UG",1,0,84,"active",50,3,"Full",2808.638924,93.35345996,0.388753284,8096225,3668,"US","other",8,"FALSE",0,3486.369803,0
423351,"paid",1,0,0,"ru","Clothing","Clothing",225,225,0,225,0,"TJS",4512.722338,4514.289734,4702.604803,4542.722338,"FALSE","TRUE","TJ",1,0,215,"active",7,4,"Full",4350.715336,0,0,541350,645,"US","other",117,"FALSE",1,3409.697338,1
291062,"paid",13,0.846153846,0,"es","Retail","Retail",3775,3775,0,3775,0,"PEN",4125.958368,4129.004398,4275.368472,10000,"FALSE","TRUE","PE",1,0,93,"active",34,3,"Full",2917.000289,0,0,4868850,2809,"US","other",168,"FALSE",2,2791.128854,5
391505,"paid",1,1,0,"en","Services","Tailoring",1225,1225,0,1225,0,"KES",4426.791771,4432.515822,4763.546539,4456.791771,"FALSE","TRUE","KE",1,0,142,"active",38,3.5,"Full",3487.187558,3.588005956,0.790076976,2884725,5925,"US","student",27,"FALSE",1,4050.168299,0
527460,"in_repayment",1,1,0,"ru","Personal Use","Personal Purchases",1875,1875,0,164.19,0,"UAH",4794.937523,4798.848391,NaN,4824.937523,"FALSE","TRUE","UA",1,0,26,"active",50,3,"Full",2542.069363,1.201973026,0,4217650,3403,"US","account",51,"FALSE",0,3199.724398,0
25761,"paid",1,1,0,"en","Agriculture","Agriculture",475,475,0,475,0,"WST",2894.22228,2894.915567,3484.128947,10000,"FALSE","TRUE","WS",1,0,15,"active",19,2.5,"Full",2404.057199,0,0,3838125,6268,"DE","student",409,"FALSE",0,2888.392581,1
16443,"paid",1,0,0,"fr","Agriculture","Farming",1000,1000,0,1000,0,"USD",2792.180602,2792.681447,3333.594259,10000,"FALSE","TRUE","TG",1,0,22,"closed",29,0,"Full",2502.052882,0,20.72144686,2388625,3586,"US","other",58,"FALSE",0,2508.996481,0
561521,"in_repayment",1,1,0,"es","Agriculture","Cattle",600,600,0,0,0,"USD",4888.590301,4888.702535,NaN,4918.590301,"FALSE","TRUE","EC",0,0,159,"active",22,4,"Full",3679.73625,0.213838541,0.104330207,2654025,3350,"US","other",27,"FALSE",37,4590.902141,0
397686,"paid",1,0,0,"ru","Agriculture","Cattle",325,325,0,325,0,"TJS",4440.20838,4442.70684,4641.453414,4470.20838,"FALSE","TRUE","TJ",0,0,215,"active",10,4,"Full",4350.715336,0,0,541350,645,"US","other",28,"FALSE",1,3456.1589,2
259106,"paid",1,1,0,"en","Food","Fruits & Vegetables",350,350,0,350,0,"GHS",4003.986377,4004.138241,4171.333299,10000,"FALSE","TRUE","GH",1,0,91,"active",12,1,"Full",2896.42713,3.387885149,0.284991303,2994875,7580,"US","other",13974,"FALSE",1,2557.896852,1
462134,"in_repayment",1,1,0,"en","Food","Butcher Shop",375,375,0,281.26,0,"KES",4618.576412,4624.005394,NaN,4648.576412,"FALSE","TRUE","KE",0,0,164,"active",8,3,"Full",3741.86809,0.530775729,0.181056664,2781250,7659,"US","other",1668,"FALSE",0,2665.005625,0
482359,"paid",1,1,0,"es","Services","Sewing",575,575,0,575,0,"COP",4688.294606,4704.390532,4885.463021,4718.294606,"FALSE","TRUE","CO",0,0,177,"active",19,3.5,"Full",4002.90985,0,0,1954950,2563,NaN,"retire",748,"FALSE",3,2758.797674,5
70685,"paid",1,1,0,"en","Food","Cereals",400,400,0,400,0,"TZS",3218.750313,3218.876933,3576.114398,10000,"FALSE","TRUE","TZ",1,0,90,"closed",5,0,"Full",2877.746574,0,12.57059144,1184825,3579,"US","cto",23,"FALSE",1,3030.8,0
391032,"paid",1,1,0,"es","Food","Fruits & Vegetables",750,750,0,750,0,"PEN",4430.9514,4431.20941,4610.394803,4460.9514,"FALSE","TRUE","PE",0,0,70,"active",23,3.5,"Full",2761.11338,9.33586931,0,4685225,6022,"AU","other",1328,"FALSE",6,3099.436794,5
378824,"in_repayment",1,1,0,"es","Food","Grocery Store",1125,1125,0,540.04,0,"PEN",4392.014016,4398.803681,NaN,10000,"FALSE","TRUE","PE",0,0,139,"active",40,3.5,"Full",3583.243206,3.017566971,5.374554165,1760800,2891,NaN,NaN,NaN,"FALSE",NaN,NaN,0
356963,"paid",1,1,0,"es","Agriculture","Pigs",625,625,0,625,0,"USD",4352.333854,4357.24397,4702.547593,10000,"FALSE","TRUE","SV",1,0,199,"active",12,3.5,"Full",4268.138924,0.9063433,0.782256594,533950,686,"US","engineer",15,"FALSE",0,3482.14375,1
423351,"paid",1,0,0,"ru","Clothing","Clothing",225,225,0,225,0,"TJS",4512.722338,4514.289734,4702.604803,4542.722338,"FALSE","TRUE","TJ",1,0,215,"active",7,4,"Full",4350.715336,0,0,541350,645,"US","engineer",9,"FALSE",0,3656.158009,2
196057,"paid",20,1,0,"es","Clothing","Clothing Sales",1850,1850,0,1850,0,"PYG",3768.631979,3774.151424,3879.467813,10000,"FALSE","TRUE","PY",0,0,58,"active",2,4.5,"Full",2699.787315,0,0,13784525,8728,NaN,"other",78554,"FALSE",3,2712.593021,21
56543,"paid",1,0,0,"es","Agriculture","Livestock",800,800,0,800,0,"BOB",3122.173727,3123.439595,3726.440313,10000,"FALSE","TRUE","BO",2,0,48,"active",19,3.5,"Full",2641.267708,0.432028104,0,2053675,3526,NaN,NaN,NaN,"FALSE",NaN,NaN,0
481910,"in_repayment",3,1,0,"es","Manufacturing","Furniture Making",1650,1650,0,1286.72,0,"NIO",4667.909745,4671.896539,NaN,4697.909745,"FALSE","TRUE","NI",0,0,120,"active",50,2,"Full",3196.86853,0.026463363,0.015359367,1665450,2308,"US","other",103,"FALSE",0,4005.953137,0
177053,"paid",1,1,0,"es","Retail","General Store",725,725,0,725,0,"BOB",3712.333426,3728.263611,4064.124595,10000,"FALSE","TRUE","BO",0,0,110,"active",25,3.5,"Full",2991.166736,2.109493248,0.283856898,4428025,4220,"SE","other",72,"FALSE",1,3277.963785,1
45276,"paid",1,1,0,"en","Clothing","Clothing Sales",225,225,0,225,0,"UAH",3029.951609,3030.008947,3063.376227,10000,"FALSE","TRUE","UA",1,0,26,"active",8,3,"Full",2542.069363,1.201973026,0,4217650,3403,NaN,NaN,NaN,"FALSE",NaN,NaN,0
215359,"paid",1,1,0,"en","Agriculture","Pigs",225,225,0,225,0,"PHP",3851.68059,3851.712512,4001.515104,10000,"FALSE","TRUE","PH",1,0,123,"active",9,4,"Full",3248.083449,1.689603515,0.11687322,6078025,14387,"US","other",1781,"FALSE",6,3127.73294,1
542256,"in_repayment",1,0,0,"en","Clothing","Clothing",250,250,0,50,0,"KES",4835.083356,4835.086088,NaN,4865.083356,"FALSE","TRUE","KE",0,0,138,"active",1,4,"Full",3487.201435,4.836042887,0.081594622,1216750,3492,"US","retire",35,"FALSE",0,3010.883125,0
213269,"paid",1,0,0,"es","Services","Utilities",600,600,0,600,0,"USD",3844.548634,3852.354259,4213.473623,10000,"FALSE","TRUE","BO",1,0,48,"active",18,3.5,"Full",2641.267708,0.432028104,0,2053675,3526,"US","retire",4559,"FALSE",0,2896.232581,0
300266,"paid",3,1,0,"fr","Services","Beauty Salon",1000,1000,0,1000,0,"XOF",4169.29191,4170.892361,4518.35934,10000,"FALSE","TRUE","BJ",0,0,104,"active",30,3,"Full",2951.100752,0.744604514,0.274096193,2542875,4540,"US","scientist",175,"FALSE",2,2985.846273,0
466482,"in_repayment",1,1,0,"es","Food","Fish Selling",650,650,0,92.26,0,"USD",4635.583495,4643.28162,NaN,4665.583495,"TRUE","TRUE","SV",0,0,81,"active",25,4,"Full",2909.277836,1.693584693,0.49738829,3687325,5387,"US","other",1114,"FALSE",0,2535.719838,1
559753,"in_repayment",10,0.9,0,"en","Food","Food Production/Sales",2100,2100,0,0,0,"DOP",4886.798646,4886.936829,NaN,4916.798646,"FALSE","TRUE","DO",0,0,44,"active",5,2.5,"Full",2607.220637,0.39865714,0.276167985,5784275,2743,"US","other",985,"FALSE",2,2633.147824,0
507088,"in_repayment",1,1,0,"en","Food","Fish Selling",675,675,0,540,0,"PHP",4731.104178,4734.166991,NaN,4761.104178,"FALSE","TRUE","PH",0,0,145,"active",26,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,"US","other",523,"FALSE",3,3921.298009,3
358783,"paid",1,0,0,"en","Agriculture","Farming",925,925,0,925,0,"GEL",4341.840347,4351.165694,4732.633935,10000,"FALSE","TRUE","GE",1,0,181,"active",33,4,"Full",4040.722315,0.039289645,0,2364500,2066,"DE","other",790,"FALSE",12,3437.510069,3
389336,"paid",1,0,0,"es","Housing","Personal Housing Expenses",625,625,0,625,0,"NIO",4425.000058,4439.00515,4822.421377,4455.000058,"FALSE","TRUE","NI",2,0,98,"active",23,2.5,"Full",2907.322963,2.364710043,0.096129279,4258200,7087,"NL","manage",415,"FALSE",6,2997.715926,2
561459,"in_repayment",6,0,0,"fr","Food","Fish Selling",2375,2375,0,0,0,"XOF",4884.798634,4885.716389,NaN,4914.798634,"FALSE","TRUE","BF",0,0,187,"active",50,1.5,"Full",4128.868079,2.215330458,1.285193994,385550,401,"US","other",34,"FALSE",0,2735.70456,0
408357,"paid",12,0.833333333,0,"es","Food","Bakery",6250,6250,0,6250,0,"MXN",4471.798646,4488.91809,4732.717755,4501.798646,"FALSE","TRUE","MX",1,0,130,"active",50,3.5,"Full",3459.958391,2.184850884,0.298544914,5366125,2863,"CA","other",324,"FALSE",0,2940.99706,4
195651,"paid",1,1,0,"es","Retail","General Store",300,300,0,300,0,"PEN",3767.763924,3768.738183,4100.355301,10000,"FALSE","TRUE","PE",1,0,143,"active",12,3,"Full",3510.805625,0,0.874803279,2676900,5294,"US","student",41,"FALSE",2,3279.892975,0
158250,"paid",1,1,0,"en","Food","Grocery Store",2000,2000,0,2000,0,"USD",3623.382083,3623.956968,4064.229132,10000,"FALSE","TRUE","PS",1,0,122,"active",22,3.5,"Full",3250.98625,0.482163234,0.910273916,1104100,537,"US","engineer",514,"FALSE",0,2999.234294,1
498796,"in_repayment",5,1,0,"en","Food","Restaurant",600,600,0,373.8,0,"SLL",4708.187535,4708.438819,NaN,4738.187535,"FALSE","TRUE","SL",0,0,57,"active",20,3,"Full",2698.035162,1.226731038,0.213723403,3195725,3739,"AU","other",1512,"FALSE",3,3001.138171,1
57681,"paid",1,1,0,"en","Transportation","Rickshaw",925,925,0,925,0,"PEN",3126.159931,3127.788264,3302.860729,10000,"FALSE","TRUE","PE",1,0,70,"active",31,3.5,"Full",2761.11338,9.33586931,0,4685225,6022,"US","other",141,"FALSE",2,2909.750266,0
95761,"paid",1,0,0,"en","Food","Bakery",1200,1200,0,1200,0,"AZN",3365.097326,3365.251644,3889.324005,10000,"FALSE","TRUE","AZ",0,0,56,"active",35,3,"Full",2684.302315,0.681182516,0,4050575,2975,"US","other",96,"FALSE",1,3083.984745,0
517940,"in_repayment",1,1,0,"en","Construction","Carpentry",500,500,0,150,0,"VND",4780.379468,4780.738137,NaN,4810.379468,"FALSE","TRUE","VN",1,0,85,"active",20,1.5,"Full",2860.218796,0,0,1564350,2054,"US","other",846,"FALSE",0,3982.127546,3
110761,"paid",3,1,0,"en","Health","Pharmacy",500,500,0,500,0,"SLL",3430.159792,3430.291435,3698.522894,10000,"FALSE","TRUE","SL",1,0,57,"active",9,3,"Full",2698.035162,1.226731038,0.213723403,3195725,3739,"CA","other",36,"FALSE",1,2911.253299,0
53543,"paid",1,0,0,"ru","Agriculture","Agriculture",600,600,0,600,0,"TJS",3166.294398,3166.630903,3392.875174,10000,"FALSE","TRUE","TJ",0,0,63,"active",18,4,"Full",2712.891551,0.129366744,0.015180022,4792050,5354,"BE","engineer",43,"FALSE",0,2866.841204,0
506195,"in_repayment",1,1,0,"en","Food","Bakery",275,275,0,103.16,0,"PKR",4729.534745,4733.491123,NaN,4759.534745,"FALSE","TRUE","PK",0,0,245,"pilot",11,3.5,"Full",4573.729225,0,0,301700,1091,"CA","other",92,"FALSE",3,3107.788507,0
256968,"paid",1,1,0,"es","Agriculture","Agriculture",200,200,0,200,0,"PEN",3999.625093,3999.734236,4244.384063,10000,"FALSE","TRUE","PE",1,0,71,"active",7,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,"CA","other",15,"FALSE",0,3771.702338,0
286905,"paid",1,0,0,"en","Food","Grocery Store",2600,2600,0,2600,0,"USD",4108.659734,4136.05169,4579.33838,10000,"FALSE","TRUE","LB",0,0,77,"active",50,4,"Full",2811.468785,0.704582119,0.119851202,5321350,3977,"US","other",4,"FALSE",0,3633.197083,2
459742,"in_repayment",1,1,0,"en","Food","Fishing",250,250,0,205,0,"PHP",4609.513924,4609.674826,NaN,4639.513924,"FALSE","TRUE","PH",0,0,145,"active",7,4.5,"Full",3478.975208,0.294975396,0.085539755,5952375,13937,"CA","retire",41,"FALSE",0,2914.822014,1
178242,"refunded",1,0,0,"en","Entertainment","Entertainment",1200,0,0,0,0,"TZS",3704.527847,3706.746134,NaN,10000,"FALSE","TRUE","TZ",1,0,10,"paused",37,2.5,"Full",2305.676528,0,0.009822296,704825,997,"US","other",34,"FALSE",0,3222.268021,0
39346,"paid",1,0,0,"es","Agriculture","Agriculture",350,350,0,350,0,"PEN",2987.694606,2987.858056,3186.320602,10000,"FALSE","TRUE","PE",1,0,71,"active",6,3,"Full",2755.90353,4.286953108,0.728993017,10218425,18432,NaN,NaN,NaN,"FALSE",NaN,NaN,0
224899,"paid",1,1,0,"en","Food","Cereals",375,375,0,375,0,"KES",3886.770868,3887.018229,4275.402789,10000,"FALSE","TRUE","KE",0,0,156,"active",12,3.5,"Full",3667.847419,3.141491251,2.655624242,2039575,3803,"US","other",2,"FALSE",5,3886.894549,0
465911,"paid",1,1,0,"en","Transportation","Motorcycle Transport",125,125,0,125,0,"PHP",4624.632002,4624.655023,4822.501597,4654.632002,"FALSE","TRUE","PH",0,0,125,"active",5,3.5,"Full",3245.674063,0,0.215195216,2180325,9507,"US","teach",19,"FALSE",2,2893.786725,1
320116,"paid",1,1,0,"es","Health","Natural Medicines",550,550,0,550,0,"USD",4222.590336,4223.524225,4428.429016,10000,"FALSE","TRUE","EC",1,0,137,"active",20,4,"Full",3466.833391,1.754973894,0.036413084,6075750,5231,"BE","other",2840,"FALSE",2,3521.860255,3
77854,"paid",1,0,0,"en","Agriculture","Cattle",1200,1200,0,1200,0,"AZN",3261.86816,3284.054329,3827.325313,10000,"FALSE","TRUE","AZ",0,0,56,"active",36,3,"Full",2684.302315,0.681182516,0,4050575,2975,"US","retire",65,"FALSE",0,2764.48037,0
552122,"in_repayment",1,1,0,"en","Agriculture","Pigs",100,100,0,13.64,0,"PHP",4865.47919,4865.498299,NaN,4895.47919,"FALSE","TRUE","PH",0,0,125,"active",4,3.5,"Full",3245.674063,0,0.215195216,2180325,9507,"US","other",18,"FALSE",0,2900.489421,1
489745,"paid",1,1,0,"en","Food","Cereals",275,275,0,275,0,"GHS",4685.944479,4686.137986,4822.497731,4715.944479,"FALSE","TRUE","GH",1,0,91,"active",11,1,"Full",2896.42713,3.387885149,0.284991303,2994875,7580,"US","teach",295,"FALSE",2,3075.284329,2
551700,"in_repayment",1,1,0,"en","Retail","Retail",975,975,0,0,0,"KES",4864.666678,4864.972928,NaN,4894.666678,"FALSE","TRUE","KE",1,0,133,"active",30,3,"Full",3436.482766,3.357199335,0.426269715,6195650,14242,NaN,NaN,NaN,"FALSE",NaN,NaN,0
